Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2025-09-01,SKU080,622,610,12,130,374,1102414.14
2025-09-01,SKU081,453,261,5,89,157,3525087.45
2025-09-01,SKU082,109,125,9,73,169,148807.89
2025-09-01,SKU083,62,37,8,13,33,78840.44
2025-09-01,SKU084,196,120,5,28,73,234063.2
2025-09-01,SKU085,231,148,13,81,230,1098093.15
2025-09-01,SKU086,94,74,4,33,53,609305.18
2025-09-01,SKU087,296,82,14,67,283,374647.2
2025-09-01,SKU088,502,111,7,111,216,3734182.22
2025-09-01,SKU089,197,98,4,48,85,795196.41
2025-09-01,SKU090,381,101,5,99,162,2916966.48
2025-09-01,SKU091,181,68,8,44,117,80121.46
2025-09-01,SKU092,26,7,4,13,22,134246.06
2025-09-01,SKU093,107,332,3,136,188,374300.98
2025-09-01,SKU094,14,19,10,5,13,68170.62
2025-09-01,SKU095,273,499,14,77,282,1057113.33
2025-09-01,SKU096,129,8,5,17,38,50082.96
2025-09-01,SKU097,139,438,11,112,284,893120.87
2025-09-01,SKU098,210,102,7,88,191,916326.6
2025-09-01,SKU099,84,10,13,76,284,413622.72
2025-09-01,SKU100,273,215,10,107,330,859930.89
2025-09-01,SKU101,613,646,8,125,348,4274479.65
2025-09-01,SKU102,223,208,10,47,133,484079.48
2025-09-01,SKU103,184,555,11,90,337,1210427.44
2025-09-01,SKU104,193,99,9,44,126,147805.19
2025-09-01,SKU105,371,334,14,69,274,2463866.65
2025-09-01,SKU106,494,867,13,186,505,674314.94
2025-09-01,SKU107,94,3,6,29,64,230918.52
2025-09-01,SKU108,11,32,14,6,17,12595.55
2025-09-01,SKU109,99,68,5,27,58,158743.53
2025-09-01,SKU110,673,626,9,136,368,3251505.28
2025-09-01,SKU111,86,24,12,21,82,233440.98
2025-09-01,SKU112,324,432,8,141,335,2278137.96
2025-09-01,SKU113,40,43,7,25,66,66264.4
2025-09-01,SKU114,350,142,9,49,141,763962.5
2025-09-01,SKU115,141,62,3,44,79,89072.52
2025-09-01,SKU116,69,19,3,32,47,297327.21
2025-09-01,SKU117,253,114,5,55,104,165133.1
2025-09-01,SKU118,48,58,13,8,43,48870.24
2025-09-01,SKU119,72,214,9,69,156,564600.24
2025-09-01,SKU120,379,158,10,46,156,2384270.05
2025-09-01,SKU121,13,19,9,8,18,16806.14
2025-09-01,SKU122,123,50,5,40,69,520933.29
2025-09-01,SKU123,145,273,11,57,217,468993.8
2025-09-01,SKU124,35,35,3,39,54,81028.15
2025-09-01,SKU125,389,358,4,112,180,1354066.21
2025-09-01,SKU126,142,366,8,100,246,439947.24
2025-09-01,SKU127,239,263,4,110,171,762613.15
2025-09-01,SKU128,740,172,4,146,232,1887584.6
2025-09-01,SKU129,14,53,5,16,28,55678.84
2025-09-01,SKU130,295,387,9,151,367,1297887.9
2025-09-01,SKU131,117,12,3,21,34,758632.68
2025-09-01,SKU132,220,393,12,90,246,1134124.2
2025-09-01,SKU133,357,1282,12,292,733,649254.48
2025-09-01,SKU134,332,193,9,37,126,2297629.24
2025-09-01,SKU135,225,160,14,35,197,222072.75
2025-09-01,SKU136,58,40,4,29,48,52479.56
2025-09-01,SKU137,851,971,14,287,795,6536803.32
2025-09-01,SKU138,70,52,13,22,98,339572.8
2025-09-01,SKU139,582,442,13,89,323,4412555.22
2025-09-01,SKU140,363,900,12,201,532,1750781.67
2025-09-01,SKU141,166,0,4,111,190,261866.66
2025-09-01,SKU142,526,55,10,61,218,2465014.84
2025-09-01,SKU143,194,38,4,53,107,1197059.54
2025-09-01,SKU144,45,51,5,33,56,182888.55
2025-09-01,SKU145,683,329,8,192,461,804533.02
2025-09-01,SKU146,338,215,13,74,265,314252.12
2025-09-01,SKU147,90,319,14,48,215,562589.1
2025-09-01,SKU148,103,133,11,32,84,292076.07
2025-09-01,SKU149,137,290,7,100,189,321491.05
2025-09-01,SKU150,218,5,13,61,207,585746.38
2025-09-01,SKU151,361,658,6,182,408,2709301.39
2025-09-01,SKU152,354,82,5,39,100,1140138.42
2025-09-01,SKU153,241,224,10,45,172,1808724.28
2025-09-01,SKU154,136,89,7,22,59,539254.96
2025-09-01,SKU155,58,111,8,46,94,337133.12
2025-09-01,SKU156,568,358,12,134,352,663543.28
2025-09-01,SKU157,63,38,11,8,31,75278.07
2025-09-01,SKU158,348,486,7,155,321,1937403.0
2025-09-01,SKU159,840,82,6,131,279,5583354.0
2025-09-01,SKU160,61,2,3,40,58,232028.75
2025-09-01,SKU161,127,2,8,82,204,935725.84
2025-09-01,SKU162,608,548,5,128,282,673092.48
2025-09-01,SKU163,193,201,8,66,156,472905.97
2025-09-01,SKU164,239,246,11,47,154,256865.25
2025-09-01,SKU165,154,201,7,64,132,814424.38
2025-09-01,SKU166,197,300,11,81,246,1418795.97
2025-09-01,SKU167,183,24,10,33,108,248590.86
2025-09-01,SKU168,80,306,14,31,154,142886.4
2025-09-01,SKU169,530,181,3,102,147,281037.8
2025-09-01,SKU170,184,101,4,34,70,119664.4
2025-09-01,SKU171,136,89,10,26,69,285434.08
2025-09-01,SKU172,48,0,5,13,23,33290.4
2025-09-01,SKU173,352,65,11,69,203,2194311.68
2025-09-01,SKU174,858,187,14,156,529,5786652.3
2025-09-01,SKU175,269,141,5,59,146,327685.04
2025-09-01,SKU176,68,8,11,15,64,409714.28
2025-09-01,SKU177,132,24,8,23,76,191782.8
2025-09-01,SKU178,170,157,4,53,93,296831.9
2025-09-01,SKU179,386,234,13,153,652,3028783.74
2025-09-01,SKU180,223,728,7,248,498,149940.74
2025-09-01,SKU181,481,472,3,209,321,3416124.53
2025-09-01,SKU182,300,457,11,114,273,477522.0
2025-09-01,SKU183,845,537,3,258,469,6629202.45
2025-09-01,SKU184,63,27,6,21,61,398577.69
2025-09-01,SKU185,227,111,13,32,155,312070.52
2025-09-01,SKU186,634,554,13,73,352,1639149.94
2025-09-01,SKU187,112,129,11,68,243,591534.72
2025-09-01,SKU188,439,138,3,104,156,614775.6
2025-09-01,SKU189,142,79,6,35,66,557323.02
2025-09-01,SKU190,124,44,12,52,186,159864.52
2025-09-01,SKU191,66,143,9,45,105,235372.5
2025-09-01,SKU192,97,30,7,15,43,501332.86
2025-09-01,SKU193,226,12,10,39,122,437676.12
2025-09-01,SKU194,79,350,10,48,190,213858.53
2025-09-01,SKU195,307,442,8,92,239,1204830.71
2025-09-01,SKU196,35,12,13,17,49,164029.25
2025-09-01,SKU197,65,108,10,75,202,342654.0
2025-09-01,SKU198,348,207,4,82,131,939829.68
2025-09-01,SKU199,196,217,6,79,164,704324.04
2025-09-01,SKU200,124,97,8,30,68,377591.16
2025-10-01,SKU001,663,307,3,132,226,2420818.53
2025-10-01,SKU002,599,204,13,112,350,3387105.4
2025-10-01,SKU003,310,103,5,45,100,1906137.3
2025-10-01,SKU004,189,326,9,78,218,234904.32
2025-10-01,SKU005,423,96,11,70,272,3143917.89
2025-10-01,SKU006,232,418,11,65,241,1537324.8
2025-10-01,SKU007,526,185,4,63,133,2392263.78
2025-10-01,SKU008,644,424,6,104,240,4291706.16
2025-10-01,SKU009,137,11,5,50,95,410668.46
2025-10-01,SKU010,117,1,12,25,67,839087.73
2025-10-01,SKU011,330,213,7,117,264,1276139.7
2025-10-01,SKU012,42,13,3,12,20,60721.08
2025-10-01,SKU013,110,218,11,43,123,852302.0
2025-10-01,SKU014,564,306,7,104,219,1760277.84
2025-10-01,SKU015,314,386,14,89,334,394663.46
2025-10-01,SKU016,158,80,7,34,100,317350.9
2025-10-01,SKU017,312,66,7,68,151,2091417.12
2025-10-01,SKU018,435,29,10,71,222,1161815.4
2025-10-01,SKU019,264,78,4,39,69,858781.44
2025-10-01,SKU020,774,183,4,101,230,4287449.16
2025-10-01,SKU021,101,48,6,34,73,31013.06
2025-10-01,SKU022,89,217,8,54,140,480830.51
2025-10-01,SKU023,221,176,12,52,155,841258.6
2025-10-01,SKU024,119,126,14,84,267,158678.17
2025-10-01,SKU025,330,150,4,174,302,1287330.0
2025-10-01,SKU026,56,39,13,42,115,346009.44
2025-10-01,SKU027,133,79,3,76,123,609653.38
2025-10-01,SKU028,269,142,7,136,258,131497.96
2025-10-01,SKU029,684,138,9,164,381,2336612.4
2025-10-01,SKU030,142,208,13,39,123,292950.26
2025-10-01,SKU031,132,192,11,51,125,333346.2
2025-10-01,SKU032,115,462,14,87,246,525205.0
2025-10-01,SKU033,259,94,6,81,144,880470.5
2025-10-01,SKU034,46,83,10,24,70,71025.84
2025-10-01,SKU035,394,292,4,131,207,2304222.32
2025-10-01,SKU036,423,156,13,120,352,634440.78
2025-10-01,SKU037,555,167,12,132,638,3133796.4
2025-10-01,SKU038,212,80,8,42,118,679016.92
2025-10-01,SKU039,135,113,4,43,65,412296.75
2025-10-01,SKU040,123,119,11,36,99,143239.65
2025-10-01,SKU041,469,261,12,63,250,2660510.37
2025-10-01,SKU042,70,82,8,53,109,543278.4
2025-10-01,SKU043,540,528,11,63,276,2015577.0
2025-10-01,SKU044,169,7,7,24,74,168498.07
2025-10-01,SKU045,216,224,14,43,240,392757.12
2025-10-01,SKU046,246,47,5,75,131,1165781.7
2025-10-01,SKU047,91,75,14,31,110,557696.23
2025-10-01,SKU048,70,4,3,20,31,251910.4
2025-10-01,SKU049,751,177,14,99,491,3970018.81
2025-10-01,SKU050,519,206,4,105,172,1802232.69
2025-10-01,SKU051,88,109,14,14,79,246964.96
2025-10-01,SKU052,51,105,13,39,104,53619.87
2025-10-01,SKU053,747,841,11,252,693,5542500.96
2025-10-01,SKU054,220,143,12,39,125,646412.8
2025-10-01,SKU055,288,131,11,113,277,2211503.04
2025-10-01,SKU056,78,70,13,15,51,492663.6
2025-10-01,SKU057,237,174,6,61,115,960556.26
2025-10-01,SKU058,360,39,10,83,299,1685120.4
2025-10-01,SKU059,62,61,7,17,32,174818.92
2025-10-01,SKU060,211,131,9,46,111,770479.16
2025-10-01,SKU061,50,121,5,32,68,359762.5
2025-10-01,SKU062,490,76,3,137,189,2226452.2
2025-10-01,SKU063,495,336,8,66,197,1202632.2
2025-10-01,SKU064,241,221,9,67,219,1418094.61
2025-10-01,SKU065,403,266,6,118,208,2961683.27
2025-10-01,SKU066,284,144,8,84,220,153345.8
2025-10-01,SKU067,23,65,8,20,48,153660.01
2025-10-01,SKU068,327,68,6,101,195,885460.41
2025-10-01,SKU069,879,553,6,225,402,3728445.51
2025-10-01,SKU070,159,140,5,59,121,1193190.06
2025-10-01,SKU071,256,9,8,25,84,927232.0
2025-10-01,SKU072,272,140,8,58,122,1947656.0
2025-10-01,SKU073,493,924,14,109,530,3536885.53
2025-10-01,SKU074,22,7,6,5,10,59365.9
2025-10-01,SKU075,449,918,7,333,702,1412486.65
2025-10-01,SKU076,9,32,13,10,31,54338.58
2025-10-01,SKU077,181,148,6,55,113,383271.12
2025-10-01,SKU078,83,31,9,18,65,555362.96
2025-10-01,SKU079,248,209,10,82,247,1214014.56
2025-10-01,SKU080,103,405,7,86,223,182554.11
2025-10-01,SKU081,161,190,6,82,164,1252845.65
2025-10-01,SKU082,140,94,12,37,160,191129.4
2025-10-01,SKU083,30,46,8,8,25,38148.6
2025-10-01,SKU084,306,114,13,63,182,365425.2
2025-10-01,SKU085,334,361,14,55,204,1587719.1
2025-10-01,SKU086,129,14,7,27,57,836174.13
2025-10-01,SKU087,306,217,6,94,188,387304.2
2025-10-01,SKU088,277,48,3,87,126,2060494.97
2025-10-01,SKU089,309,135,5,35,80,1247287.77
2025-10-01,SKU090,242,8,8,90,182,1852771.36
2025-10-01,SKU091,139,68,10,32,120,61529.74
2025-10-01,SKU092,48,31,7,10,24,247838.88
2025-10-01,SKU093,516,4,11,108,286,1805040.24
2025-10-01,SKU094,17,11,13,5,11,82778.61
2025-10-01,SKU095,130,103,6,69,161,503387.3
2025-10-01,SKU096,120,50,13,17,74,46588.8
2025-10-01,SKU097,299,76,3,81,130,1921173.67
2025-10-01,SKU098,228,115,4,85,154,994868.88
2025-10-01,SKU099,281,554,14,63,283,1383666.48
2025-10-01,SKU100,673,99,9,151,348,2119902.89
2025-10-01,SKU101,945,626,4,212,322,6589532.25
2025-10-01,SKU102,163,134,11,50,139,353833.88
2025-10-01,SKU103,104,116,5,109,212,684154.64
2025-10-01,SKU104,313,16,4,33,69,239704.79
2025-10-01,SKU105,261,41,8,112,237,1733340.15
2025-10-01,SKU106,484,335,5,69,177,660664.84
2025-10-01,SKU107,138,134,14,31,112,339008.04
2025-10-01,SKU108,24,11,4,5,10,27481.2
2025-10-01,SKU109,63,37,9,31,84,101018.61
2025-10-01,SKU110,254,379,11,187,452,1227165.44
2025-10-01,SKU111,189,77,6,33,68,513027.27
2025-10-01,SKU112,418,690,10,105,346,2939079.22
2025-10-01,SKU113,58,111,9,33,83,96083.38
2025-10-01,SKU114,230,85,3,79,115,502032.5
2025-10-01,SKU115,158,124,5,61,121,99811.76
2025-10-01,SKU116,150,41,14,33,108,646363.5
2025-10-01,SKU117,294,140,6,43,113,191893.8
2025-10-01,SKU118,34,66,7,19,41,34616.42
2025-10-01,SKU119,48,119,6,53,109,376400.16
2025-10-01,SKU120,190,35,11,50,176,1195280.5
2025-10-01,SKU121,13,1,5,5,11,16806.14
2025-10-01,SKU122,73,69,3,32,48,309171.79
2025-10-01,SKU123,233,431,12,76,245,753624.52
2025-10-01,SKU124,46,82,5,34,56,106494.14
2025-10-01,SKU125,447,414,8,90,221,1555957.83
2025-10-01,SKU126,379,55,10,92,270,1174225.38
2025-10-01,SKU127,351,163,8,87,220,1119988.35
2025-10-01,SKU128,616,332,8,82,254,1571286.64
2025-10-01,SKU129,23,74,13,10,45,91472.38
2025-10-01,SKU130,576,41,9,155,382,2534181.12
2025-10-01,SKU131,148,15,8,22,61,959637.92
2025-10-01,SKU132,409,315,10,85,207,2108439.99
2025-10-01,SKU133,243,191,11,226,648,441929.52
2025-10-01,SKU134,248,150,7,48,107,1716301.36
2025-10-01,SKU135,178,153,8,66,164,175684.22
2025-10-01,SKU136,65,81,5,31,58,58813.3
2025-10-01,SKU137,518,717,8,247,541,3978923.76
2025-10-01,SKU138,52,79,6,15,43,252254.08
2025-10-01,SKU139,317,132,5,150,247,2403402.07
2025-10-01,SKU140,226,680,9,112,362,1090018.34
2025-10-01,SKU141,280,75,8,68,222,441702.8
2025-10-01,SKU142,292,82,5,97,175,1368411.28
2025-10-01,SKU143,261,130,10,67,202,1610477.01
2025-10-01,SKU144,47,82,13,23,72,191016.93
2025-10-01,SKU145,359,470,3,140,242,422880.46
2025-10-01,SKU146,371,180,4,59,112,344933.54
2025-10-01,SKU147,408,98,3,84,119,2550403.92
2025-10-01,SKU148,121,42,7,24,61,343118.49
2025-10-01,SKU149,254,48,8,93,197,596049.1
2025-10-01,SKU150,312,34,4,83,134,838315.92
2025-10-01,SKU151,1099,785,11,141,531,8247984.01
2025-10-01,SKU152,196,191,11,59,206,631263.08
2025-10-01,SKU153,462,457,14,83,270,3467346.96
2025-10-01,SKU154,141,48,11,18,74,559080.51
2025-10-01,SKU155,96,11,5,21,56,558013.44
2025-10-01,SKU156,591,218,4,80,149,690412.11
2025-10-01,SKU157,18,47,6,15,27,21508.02
2025-10-01,SKU158,233,226,8,81,277,1297169.25
2025-10-01,SKU159,751,64,9,188,402,4991784.35
2025-10-01,SKU160,231,32,4,30,57,878666.25
2025-10-01,SKU161,471,181,9,106,239,3470290.32
2025-10-01,SKU162,419,231,4,151,260,463858.14
2025-10-01,SKU163,357,95,3,78,114,874753.53
2025-10-01,SKU164,242,36,14,69,205,260089.5
2025-10-01,SKU165,86,197,13,86,231,454808.42
2025-10-01,SKU166,457,280,11,50,198,3291318.57
2025-10-01,SKU167,284,144,5,37,77,385791.28
2025-10-01,SKU168,243,27,5,47,92,434017.44
2025-10-01,SKU169,442,25,14,88,302,234374.92
2025-10-01,SKU170,196,171,12,63,166,127468.6
2025-10-01,SKU171,158,45,14,23,90,331607.24
2025-10-01,SKU172,11,27,14,17,47,7629.05
2025-10-01,SKU173,167,188,12,68,208,1041051.28
2025-10-01,SKU174,780,559,14,79,451,5260593.0
2025-10-01,SKU175,213,316,9,87,246,259468.08
2025-10-01,SKU176,137,65,14,24,100,825453.77
2025-10-01,SKU177,120,95,3,48,68,174348.0
2025-10-01,SKU178,110,262,12,56,159,192067.7
2025-10-01,SKU179,511,116,4,142,291,4009607.49
2025-10-01,SKU180,1088,345,12,282,752,731549.44
2025-10-01,SKU181,857,74,3,288,396,6086525.41
2025-10-01,SKU182,411,238,7,57,149,654205.14
2025-10-01,SKU183,817,835,5,398,741,6409536.57
2025-10-01,SKU184,203,236,13,57,153,1284305.89
2025-10-01,SKU185,108,225,8,57,133,148474.08
2025-10-01,SKU186,367,44,14,105,411,948845.47
2025-10-01,SKU187,143,514,14,83,304,755263.08
2025-10-01,SKU188,89,508,12,104,291,124635.6
2025-10-01,SKU189,110,44,7,25,60,431729.1
2025-10-01,SKU190,336,71,3,74,111,433181.28
2025-10-01,SKU191,187,135,11,48,127,666888.75
2025-10-01,SKU192,97,60,7,14,39,501332.86
2025-10-01,SKU193,109,33,9,42,114,211091.58
2025-10-01,SKU194,190,50,9,98,228,514343.3
2025-10-01,SKU195,436,175,4,152,240,1711095.08
2025-10-01,SKU196,30,3,7,11,22,140596.5
2025-10-01,SKU197,275,12,12,45,181,1449690.0
2025-10-01,SKU198,85,344,14,48,196,229556.1
2025-10-01,SKU199,358,373,11,48,207,1286469.42
2025-10-01,SKU200,39,43,10,14,56,118758.51
2025-11-01,SKU001,197,334,12,135,463,719308.07
2025-11-01,SKU002,461,100,4,76,138,2606770.6
2025-11-01,SKU003,144,37,5,37,85,885431.52
2025-11-01,SKU004,534,249,10,72,236,663697.92
2025-11-01,SKU005,335,37,9,100,257,2489864.05
2025-11-01,SKU006,245,30,14,87,297,1623468.0
2025-11-01,SKU007,434,27,5,64,136,1973845.02
2025-11-01,SKU008,605,251,3,143,207,4031804.7
2025-11-01,SKU009,207,102,3,36,60,620499.06
2025-11-01,SKU010,83,62,10,14,41,595250.27
2025-11-01,SKU011,346,118,3,60,118,1338013.14
2025-11-01,SKU012,36,46,7,15,35,52046.64
2025-11-01,SKU013,54,126,9,25,86,418402.8
2025-11-01,SKU014,362,290,8,74,188,1129823.72
2025-11-01,SKU015,399,237,4,58,121,501499.11
2025-11-01,SKU016,313,63,6,69,126,628676.15
2025-11-01,SKU017,269,205,14,69,206,1803176.94
2025-11-01,SKU018,492,375,8,82,196,1314053.28
2025-11-01,SKU019,121,2,3,37,56,393608.16
2025-11-01,SKU020,338,826,11,105,434,1872296.92
2025-11-01,SKU021,56,194,13,40,113,17195.36
2025-11-01,SKU022,118,383,14,73,226,637505.62
2025-11-01,SKU023,247,201,8,42,101,940230.2
2025-11-01,SKU024,337,112,3,89,126,449365.91
2025-11-01,SKU025,295,53,3,194,278,1150795.0
2025-11-01,SKU026,47,59,12,20,77,290400.78
2025-11-01,SKU027,540,365,9,90,230,2475284.4
2025-11-01,SKU028,491,548,14,61,317,240020.44
2025-11-01,SKU029,317,287,4,95,194,1082903.7
2025-11-01,SKU030,66,25,4,23,47,136159.98
2025-11-01,SKU031,32,163,12,31,94,80811.2
2025-11-01,SKU032,271,354,13,71,206,1237657.0
2025-11-01,SKU033,212,101,9,54,129,720694.0
2025-11-01,SKU034,109,105,12,21,84,168300.36
2025-11-01,SKU035,579,5,4,117,185,3386154.12
2025-11-01,SKU036,318,61,11,77,245,476955.48
2025-11-01,SKU037,573,712,13,142,613,3235433.04
2025-11-01,SKU038,60,47,6,32,83,192174.6
2025-11-01,SKU039,152,94,6,20,53,464215.6
2025-11-01,SKU040,181,30,10,22,81,210783.55
2025-11-01,SKU041,292,418,14,97,311,1656437.16
2025-11-01,SKU042,151,48,8,44,96,1171929.12
2025-11-01,SKU043,112,491,10,75,251,418045.6
2025-11-01,SKU044,112,13,13,28,110,111667.36
2025-11-01,SKU045,284,121,13,70,227,516402.88
2025-11-01,SKU046,257,56,8,31,113,1217910.15
2025-11-01,SKU047,98,125,8,44,88,600595.94
2025-11-01,SKU048,73,59,7,17,37,262706.56
2025-11-01,SKU049,410,337,12,113,407,2167387.1
2025-11-01,SKU050,94,132,13,87,266,326415.94
2025-11-01,SKU051,124,143,9,34,75,347996.08
2025-11-01,SKU052,117,87,8,35,70,123010.29
2025-11-01,SKU053,1046,674,13,216,677,7760985.28
2025-11-01,SKU054,159,47,4,20,41,467180.16
2025-11-01,SKU055,372,383,11,65,195,2856524.76
2025-11-01,SKU056,25,74,13,12,44,157905.0
2025-11-01,SKU057,100,108,10,52,139,405298.0
2025-11-01,SKU058,175,230,10,121,311,819155.75
2025-11-01,SKU059,47,19,12,8,36,132524.02
2025-11-01,SKU060,158,93,6,31,72,576946.48
2025-11-01,SKU061,176,114,9,29,88,1266364.0
2025-11-01,SKU062,159,4,9,107,259,722461.02
2025-11-01,SKU063,374,204,10,53,210,908655.44
2025-11-01,SKU064,423,231,3,125,175,2489020.83
2025-11-01,SKU065,241,228,13,69,237,1771130.69
2025-11-01,SKU066,464,522,14,83,281,250536.8
2025-11-01,SKU067,115,82,5,24,43,768300.05
2025-11-01,SKU068,259,322,9,47,169,701327.97
2025-11-01,SKU069,752,110,14,167,535,3189750.88
2025-11-01,SKU070,309,202,4,73,115,2318841.06
2025-11-01,SKU071,158,73,5,33,62,572276.0
2025-11-01,SKU072,242,35,4,33,62,1732841.0
2025-11-01,SKU073,713,454,14,95,464,5115211.73
2025-11-01,SKU074,12,9,10,5,12,32381.4
2025-11-01,SKU075,539,329,12,240,807,1695613.15
2025-11-01,SKU076,18,18,4,7,13,108677.16
2025-11-01,SKU077,81,15,6,46,97,171519.12
2025-11-01,SKU078,104,46,6,27,55,695876.48
2025-11-01,SKU079,88,25,10,124,282,430779.36
2025-11-01,SKU080,457,178,3,67,119,809973.09
2025-11-01,SKU081,104,30,9,89,205,809291.6
2025-11-01,SKU082,210,241,8,65,138,286694.1
2025-11-01,SKU083,43,62,11,17,43,54679.66
2025-11-01,SKU084,153,52,4,45,75,182712.6
2025-11-01,SKU085,107,56,9,52,129,508640.55
2025-11-01,SKU086,130,51,6,17,44,842656.1
2025-11-01,SKU087,417,292,13,98,288,527796.9
2025-11-01,SKU088,400,111,9,102,221,2975444.0
2025-11-01,SKU089,172,6,12,44,158,694283.16
2025-11-01,SKU090,265,57,12,66,200,2028861.2
2025-11-01,SKU091,99,144,10,43,129,43823.34
2025-11-01,SKU092,39,43,6,7,22,201369.09
2025-11-01,SKU093,429,287,7,67,175,1500702.06
2025-11-01,SKU094,9,5,3,5,10,43823.97
2025-11-01,SKU095,322,442,13,100,281,1246851.62
2025-11-01,SKU096,42,31,13,18,65,16306.08
2025-11-01,SKU097,268,20,3,95,140,1721988.44
2025-11-01,SKU098,441,422,12,77,247,1924285.86
2025-11-01,SKU099,338,24,7,95,196,1664339.04
2025-11-01,SKU100,615,221,5,73,170,1937206.95
2025-11-01,SKU101,736,361,10,154,412,5132164.8
2025-11-01,SKU102,185,163,9,45,114,401590.6
2025-11-01,SKU103,567,366,10,129,323,3729958.47
2025-11-01,SKU104,237,36,10,64,146,181501.71
2025-11-01,SKU105,155,55,4,54,109,1029378.25
2025-11-01,SKU106,637,308,4,124,207,869511.37
2025-11-01,SKU107,31,72,14,32,107,76153.98
2025-11-01,SKU108,22,20,12,5,15,25191.1
2025-11-01,SKU109,89,67,8,38,80,142708.83
2025-11-01,SKU110,357,288,7,90,246,1724795.52
2025-11-01,SKU111,40,28,9,21,69,108577.2
2025-11-01,SKU112,591,147,4,94,177,4155492.39
2025-11-01,SKU113,67,118,7,35,74,110992.87
2025-11-01,SKU114,189,121,4,31,69,412539.75
2025-11-01,SKU115,92,229,8,45,131,58118.24
2025-11-01,SKU116,138,93,10,25,69,594654.42
2025-11-01,SKU117,231,48,5,33,82,150773.7
2025-11-01,SKU118,40,36,9,13,37,40725.2
2025-11-01,SKU119,109,120,8,39,108,854742.03
2025-11-01,SKU120,104,285,12,64,191,654258.8
2025-11-01,SKU121,8,11,5,5,10,10342.24
2025-11-01,SKU122,143,79,5,19,41,605637.89
2025-11-01,SKU123,400,91,11,41,177,1293776.0
2025-11-01,SKU124,31,113,11,28,67,71767.79
2025-11-01,SKU125,309,412,12,84,245,1075595.01
2025-11-01,SKU126,536,69,3,92,140,1660645.92
2025-11-01,SKU127,257,61,4,73,128,820048.45
2025-11-01,SKU128,95,97,14,131,394,242325.05
2025-11-01,SKU129,98,30,4,16,27,389751.88
2025-11-01,SKU130,579,567,9,138,326,2547379.98
2025-11-01,SKU131,84,8,5,35,60,544659.36
2025-11-01,SKU132,123,298,13,94,247,634078.53
2025-11-01,SKU133,454,216,14,145,590,825662.56
2025-11-01,SKU134,293,17,8,35,104,2027727.01
2025-11-01,SKU135,299,102,12,87,224,295110.01
2025-11-01,SKU136,103,104,12,39,101,93196.46
2025-11-01,SKU137,938,351,8,237,510,7205078.16
2025-11-01,SKU138,63,85,12,18,81,305615.52
2025-11-01,SKU139,237,75,11,60,251,1796865.27
2025-11-01,SKU140,801,619,11,75,345,3863295.09
2025-11-01,SKU141,522,147,12,71,287,823460.22
2025-11-01,SKU142,367,303,11,122,296,1719886.78
2025-11-01,SKU143,330,14,13,79,233,2036235.3
2025-11-01,SKU144,32,46,11,15,43,130054.08
2025-11-01,SKU145,1134,519,6,165,362,1335783.96
2025-11-01,SKU146,103,262,14,47,228,95763.22
2025-11-01,SKU147,156,33,5,61,119,975154.44
2025-11-01,SKU148,61,65,3,30,44,172977.09
2025-11-01,SKU149,188,313,11,77,203,441170.2
2025-11-01,SKU150,262,19,9,66,161,703970.42
2025-11-01,SKU151,915,167,7,201,436,6867065.85
2025-11-01,SKU152,113,282,14,46,210,363942.49
2025-11-01,SKU153,86,193,7,38,115,645436.88
2025-11-01,SKU154,27,93,8,17,53,107057.97
2025-11-01,SKU155,174,40,5,25,54,1011399.36
2025-11-01,SKU156,402,404,10,104,271,469620.42
2025-11-01,SKU157,16,11,9,13,29,19118.24
2025-11-01,SKU158,253,241,6,74,217,1408514.25
2025-11-01,SKU159,629,268,13,163,443,4180868.65
2025-11-01,SKU160,110,102,11,23,80,418412.5
2025-11-01,SKU161,320,285,10,62,214,2357734.4
2025-11-01,SKU162,929,487,13,94,450,1028458.74
2025-11-01,SKU163,220,0,5,47,95,539063.8
2025-11-01,SKU164,284,349,14,59,182,305229.0
2025-11-01,SKU165,325,158,9,70,159,1718752.75
2025-11-01,SKU166,251,234,8,83,193,1807704.51
2025-11-01,SKU167,148,176,13,41,128,201046.16
2025-11-01,SKU168,273,135,9,30,103,487599.84
2025-11-01,SKU169,355,327,9,87,217,188242.3
2025-11-01,SKU170,101,198,12,55,138,65685.35
2025-11-01,SKU171,115,30,13,20,69,241359.7
2025-11-01,SKU172,48,18,3,14,19,33290.4
2025-11-01,SKU173,293,57,6,42,105,1826515.12
2025-11-01,SKU174,366,399,4,131,228,2468432.1
2025-11-01,SKU175,288,210,11,99,252,350830.08
2025-11-01,SKU176,76,50,3,30,43,457915.96
2025-11-01,SKU177,219,2,8,45,95,318185.1
