Date,SKU,Product_Name,Category,Subcategory,Predicted_Demand,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Lead_Time_Demand,Available_Inventory,Days_of_Inventory,Stock_Coverage_After_Order,Stockout_Gap,Stockout_Risk,Excess_Inventory,Overstock_Risk,Recommended_Stock_Level,Reorder_Quantity,Stock_Status,Action,Priority,Inventory_Health_Score,Health_Level
2025-12-03,SKU009,Product 009,Lighting,Organizer,26.79,75,89,7,63,131,187.53,164,2.799552071668533,6.121687196715192,112.53,High,0.0,Low,250.53,87.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU010,Product 010,Storage,Sofa,23.29,83,70,13,22,60,302.77,153,3.5637612709317303,6.569343065693431,219.76999999999998,High,0.0,Low,324.77,172.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU011,Product 011,Furniture,Chair,23.68,753,269,3,179,247,71.03999999999999,1022,31.798986486486488,43.15878378378378,-681.96,Low,502.96000000000004,High,250.04,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-03,SKU012,Product 012,Home Decor,Table,23.72,47,60,12,16,58,284.64,107,1.9814502529510962,4.5109612141652615,237.64,High,0.0,Low,300.64,194.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU013,Product 013,Kitchen,Cushion,22.37,151,95,4,32,61,89.48,246,6.750111756817166,10.996870809119356,-61.519999999999996,Low,29.519999999999996,Low,121.48,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU014,Product 014,Lighting,Cookware,22.67,309,334,10,130,299,226.70000000000002,643,13.630348478164974,28.36347595941773,-82.29999999999998,Medium,0.0,Low,356.70000000000005,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-03,SKU015,Product 015,Storage,Lamp,27.39,187,245,9,119,265,246.51,432,6.827309236947791,15.772179627601314,59.50999999999999,High,0.0,Low,365.51,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU016,Product 016,Furniture,Shelf,26.2,255,187,11,30,129,288.2,442,9.732824427480915,16.87022900763359,33.19999999999999,High,0.0,Low,318.2,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU017,Product 017,Home Decor,Cabinet,23.13,95,26,12,108,274,277.56,121,4.107220060527454,5.231301340250757,182.56,High,0.0,Low,385.56,265.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU018,Product 018,Kitchen,Rug,23.91,235,102,8,66,184,191.28,337,9.828523630280218,14.09452112086993,-43.72,Medium,0.0,Low,257.28,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-03,SKU019,Product 019,Lighting,Organizer,23.21,227,114,14,25,126,324.94,341,9.780267126238689,14.691943127962086,97.94,High,0.0,Low,349.94,9.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU020,Product 020,Storage,Sofa,23.54,1002,353,3,129,227,70.62,1355,42.56584536958369,57.56159728122345,-931.38,Low,802.38,High,199.62,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-03,SKU021,Product 021,Furniture,Chair,22.61,88,97,9,36,88,203.49,185,3.8920831490490935,8.182220256523662,115.49000000000001,High,0.0,Low,239.49,54.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU022,Product 022,Home Decor,Table,27.56,95,194,8,76,163,220.48,289,3.447024673439768,10.486211901306241,125.47999999999999,High,0.0,Low,296.48,7.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU023,Product 023,Kitchen,Cushion,26.97,130,79,12,41,148,323.64,209,4.82017055988135,7.74935113088617,193.64,High,0.0,Low,364.64,156.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU024,Product 024,Lighting,Cookware,24.05,341,18,14,60,259,336.7,359,14.178794178794178,14.927234927234927,-4.300000000000011,Medium,0.0,Low,396.7,38.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-03,SKU025,Product 025,Storage,Lamp,24.29,1124,61,14,121,582,340.06,1185,46.274186908192675,48.78550843968711,-783.94,Low,662.94,High,461.06,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-03,SKU026,Product 026,Furniture,Shelf,23.39,160,70,5,31,59,116.95,230,6.840530141085934,9.83326207781103,-43.05,Low,12.049999999999997,Low,147.95,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU027,Product 027,Home Decor,Cabinet,24.37,567,103,3,83,133,73.11,670,23.266311038161675,27.492819039803035,-493.89,Low,410.89,High,156.11,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-03,SKU028,Product 028,Kitchen,Rug,23.87,174,55,11,114,337,262.57,229,7.289484708839547,9.593632174277335,88.57,High,0.0,Low,376.57,148.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU029,Product 029,Lighting,Organizer,28.07,261,520,5,196,329,140.35,781,9.29818311364446,27.823298895618098,-120.65,Medium,0.0,Low,336.35,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-12-03,SKU030,Product 030,Storage,Sofa,28.18,166,32,9,43,104,253.62,198,5.8907026259758695,7.02625975869411,87.62,High,0.0,Low,296.62,99.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU031,Product 031,Furniture,Chair,23.91,93,40,13,28,113,310.83,133,3.889585947302384,5.562526139690506,217.82999999999998,High,0.0,Low,338.83,206.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU032,Product 032,Home Decor,Table,23.83,278,214,11,60,185,262.13,492,11.665967268149393,20.646244229962235,-15.870000000000005,Medium,0.0,Low,322.13,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-03,SKU033,Product 033,Kitchen,Cushion,24.86,208,168,12,55,183,298.32,376,8.3668543845535,15.124698310539019,90.32,High,0.0,Low,353.32,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU034,Product 034,Lighting,Cookware,24.42,34,103,5,34,58,122.10000000000001,137,1.3923013923013923,5.610155610155609,88.10000000000001,High,0.0,Low,156.10000000000002,19.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU035,Product 035,Storage,Lamp,24.28,670,76,8,137,304,194.24,746,27.59472817133443,30.72487644151565,-475.76,Low,338.76,Medium,331.24,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-03,SKU036,Product 036,Furniture,Shelf,29.9,383,135,3,77,129,89.69999999999999,518,12.809364548494983,17.324414715719065,-293.3,Low,216.3,Medium,166.7,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-03,SKU037,Product 037,Home Decor,Cabinet,28.79,355,687,8,315,644,230.32,1042,12.330670371656826,36.193122612018065,-124.68,Medium,0.0,Low,545.3199999999999,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-12-03,SKU038,Product 038,Kitchen,Rug,22.87,159,310,12,56,175,274.44,469,6.952339309138609,20.507214691735896,115.44,High,0.0,Low,330.44,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU039,Product 039,Lighting,Organizer,23.1,93,35,3,17,31,69.30000000000001,128,4.025974025974025,5.541125541125541,-23.69999999999999,Low,6.699999999999989,Low,86.30000000000001,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU040,Product 040,Storage,Sofa,23.87,67,29,9,36,93,214.83,96,2.8068705488060326,4.021784666945957,147.83,High,0.0,Low,250.83,155.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU041,Product 041,Furniture,Chair,24.95,440,40,4,78,139,99.8,480,17.635270541082164,19.238476953907817,-340.2,Low,262.2,Medium,177.8,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-03,SKU042,Product 042,Home Decor,Table,26.2,90,120,6,41,88,157.2,210,3.435114503816794,8.01526717557252,67.19999999999999,High,0.0,Low,198.2,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU043,Product 043,Kitchen,Cushion,28.2,559,211,12,142,393,338.4,770,19.822695035460992,27.30496453900709,-220.60000000000002,Low,78.60000000000002,Low,480.4,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU044,Product 044,Lighting,Cookware,30.11,223,39,5,55,93,150.55,262,7.4061773497177015,8.701428096977748,-72.44999999999999,Low,17.44999999999999,Low,205.55,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU045,Product 045,Storage,Lamp,25.15,307,142,4,88,142,100.6,449,12.20675944333996,17.852882703777336,-206.4,Low,118.4,Low,188.6,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU046,Product 046,Furniture,Shelf,25.25,119,182,4,46,96,101.0,301,4.712871287128713,11.92079207920792,-18.0,Medium,0.0,Low,147.0,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-03,SKU047,Product 047,Home Decor,Cabinet,25.0,201,129,9,44,99,225.0,330,8.04,13.2,24.0,High,0.0,Low,269.0,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-03,SKU048,Product 048,Kitchen,Rug,25.76,106,50,3,22,31,77.28,156,4.114906832298137,6.055900621118012,-28.72,Low,6.719999999999999,Low,99.28,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-03,SKU049,Product 049,Lighting,Organizer,25.89,780,599,5,206,344,129.45,1379,30.127462340672075,53.26380842023947,-650.55,Low,444.54999999999995,High,335.45,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-03,SKU050,Product 050,Storage,Sofa,30.53,328,525,14,69,316,427.42,853,10.743530953160825,27.93973141172617,99.42000000000002,High,0.0,Low,496.42,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU001,Product 001,Furniture,Chair,31.3,771,147,4,159,289,125.2,918,24.63258785942492,29.329073482428115,-645.8,Low,486.79999999999995,High,284.2,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-04,SKU002,Product 002,Home Decor,Table,26.14,526,29,3,94,149,78.42,555,20.12241775057383,21.231828615149198,-447.58,Low,353.58,Medium,172.42000000000002,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-04,SKU003,Product 003,Kitchen,Cushion,25.73,349,12,3,88,123,77.19,361,13.56393315196269,14.030314807617566,-271.81,Low,183.81,Medium,165.19,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-04,SKU004,Product 004,Lighting,Cookware,26.99,259,254,6,98,196,161.94,513,9.59614672100778,19.00703964431271,-97.06,Medium,0.0,Low,259.94,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU005,Product 005,Storage,Lamp,27.14,471,291,6,129,245,162.84,762,17.35445836403832,28.076639646278554,-308.15999999999997,Low,179.15999999999997,Low,291.84000000000003,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU006,Product 006,Furniture,Shelf,27.14,359,485,13,129,340,352.82,844,13.2277081798084,31.09801031687546,-6.180000000000007,Medium,0.0,Low,481.82,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU007,Product 007,Home Decor,Cabinet,33.17,207,460,8,98,237,265.36,667,6.24057883629786,20.108531805848656,58.360000000000014,High,0.0,Low,363.36,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU008,Product 008,Kitchen,Rug,33.68,325,155,3,91,161,101.03999999999999,480,9.649643705463182,14.251781472684085,-223.96,Low,132.96,Low,192.04,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU009,Product 009,Lighting,Organizer,26.57,75,89,7,63,131,185.99,164,2.822732404968009,6.17237485886338,110.99000000000001,High,0.0,Low,248.99,85.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU010,Product 010,Storage,Sofa,25.21,83,70,13,22,60,327.73,153,3.2923443078143593,6.069020230067434,244.73000000000002,High,0.0,Low,349.73,197.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU011,Product 011,Furniture,Chair,25.6,753,269,3,179,247,76.80000000000001,1022,29.4140625,39.921875,-676.2,Low,497.20000000000005,High,255.8,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-04,SKU012,Product 012,Home Decor,Table,25.27,47,60,12,16,58,303.24,107,1.8599129402453503,4.2342698852394145,256.24,High,0.0,Low,319.24,212.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU013,Product 013,Kitchen,Cushion,24.78,151,95,4,32,61,99.12,246,6.09362389023406,9.927360774818402,-51.879999999999995,Low,19.879999999999995,Low,131.12,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU014,Product 014,Lighting,Cookware,35.73,309,334,10,130,299,357.29999999999995,643,8.648194794290513,17.996081724041424,48.299999999999955,High,0.0,Low,487.29999999999995,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU015,Product 015,Storage,Lamp,37.07,187,245,9,119,265,333.63,432,5.044510385756676,11.653628270838952,146.63,High,0.0,Low,452.63,21.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU016,Product 016,Furniture,Shelf,26.95,255,187,11,30,129,296.45,442,9.461966604823749,16.40074211502783,41.44999999999999,High,0.0,Low,326.45,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU017,Product 017,Home Decor,Cabinet,26.9,95,26,12,108,274,322.79999999999995,121,3.5315985130111525,4.4981412639405205,227.79999999999995,High,0.0,Low,430.79999999999995,310.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU018,Product 018,Kitchen,Rug,26.75,235,102,8,66,184,214.0,337,8.785046728971963,12.598130841121495,-21.0,Medium,0.0,Low,280.0,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU019,Product 019,Lighting,Organizer,27.6,227,114,14,25,126,386.40000000000003,341,8.22463768115942,12.355072463768115,159.40000000000003,High,0.0,Low,411.40000000000003,70.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU020,Product 020,Storage,Sofa,26.98,1002,353,3,129,227,80.94,1355,37.138621200889546,50.22238695329874,-921.06,Low,792.06,High,209.94,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-04,SKU021,Product 021,Furniture,Chair,36.86,88,97,9,36,88,331.74,185,2.387411828540423,5.018990775908844,243.74,High,0.0,Low,367.74,183.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU022,Product 022,Home Decor,Table,35.01,95,194,8,76,163,280.08,289,2.713510425592688,8.254784347329334,185.07999999999998,High,0.0,Low,356.08,67.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU023,Product 023,Kitchen,Cushion,27.48,130,79,12,41,148,329.76,209,4.730713245997089,7.605531295487627,199.76,High,0.0,Low,370.76,162.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU024,Product 024,Lighting,Cookware,26.23,341,18,14,60,259,367.22,359,13.000381242851697,13.686618375905452,26.220000000000027,High,0.0,Low,427.22,68.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU025,Product 025,Storage,Lamp,26.99,1124,61,14,121,582,377.85999999999996,1185,41.645053723601336,43.905150055576144,-746.1400000000001,Low,625.1400000000001,High,498.85999999999996,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-04,SKU026,Product 026,Furniture,Shelf,27.4,160,70,5,31,59,137.0,230,5.839416058394161,8.394160583941606,-23.0,Medium,0.0,Low,168.0,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU027,Product 027,Home Decor,Cabinet,27.04,567,103,3,83,133,81.12,670,20.968934911242606,24.77810650887574,-485.88,Low,402.88,High,164.12,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-04,SKU028,Product 028,Kitchen,Rug,34.2,174,55,11,114,337,376.20000000000005,229,5.087719298245614,6.695906432748537,202.20000000000005,High,0.0,Low,490.20000000000005,261.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU029,Product 029,Lighting,Organizer,35.75,261,520,5,196,329,178.75,781,7.300699300699301,21.846153846153847,-82.25,Medium,0.0,Low,374.75,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-12-04,SKU030,Product 030,Storage,Sofa,26.55,166,32,9,43,104,238.95000000000002,198,6.252354048964218,7.4576271186440675,72.95000000000002,High,0.0,Low,281.95000000000005,84.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU031,Product 031,Furniture,Chair,27.41,93,40,13,28,113,356.33,133,3.392922291134622,4.852243706676395,263.33,High,0.0,Low,384.33,251.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU032,Product 032,Home Decor,Table,27.59,278,214,11,60,185,303.49,492,10.076114534251541,17.832548024646613,25.49000000000001,High,0.0,Low,363.49,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU033,Product 033,Kitchen,Cushion,27.71,208,168,12,55,183,332.52,376,7.506315409599423,13.569108625045109,124.51999999999998,High,0.0,Low,387.52,12.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU034,Product 034,Lighting,Cookware,26.05,34,103,5,34,58,130.25,137,1.3051823416506718,5.259117082533589,96.25,High,0.0,Low,164.25,27.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU035,Product 035,Storage,Lamp,37.26,670,76,8,137,304,298.08,746,17.98174986580784,20.021470746108427,-371.92,Low,234.92000000000002,Low,435.08,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU036,Product 036,Furniture,Shelf,34.07,383,135,3,77,129,102.21000000000001,518,11.241561491047843,15.203991781626064,-280.78999999999996,Low,203.78999999999996,Low,179.21,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU037,Product 037,Home Decor,Cabinet,26.47,355,687,8,315,644,211.76,1042,13.411409142425388,39.365319229316206,-143.24,Medium,0.0,Low,526.76,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-12-04,SKU038,Product 038,Kitchen,Rug,26.88,159,310,12,56,175,322.56,469,5.915178571428572,17.447916666666668,163.56,High,0.0,Low,378.56,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU039,Product 039,Lighting,Organizer,27.05,93,35,3,17,31,81.15,128,3.4380776340110906,4.731977818853974,-11.849999999999994,Medium,0.0,Low,98.15,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU040,Product 040,Storage,Sofa,26.66,67,29,9,36,93,239.94,96,2.5131282820705176,3.600900225056264,172.94,High,0.0,Low,275.94,180.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU041,Product 041,Furniture,Chair,25.86,440,40,4,78,139,103.44,480,17.014694508894046,18.561484918793504,-336.56,Low,258.56,Medium,181.44,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-04,SKU042,Product 042,Home Decor,Table,35.78,90,120,6,41,88,214.68,210,2.5153717160424818,5.869200670765791,124.68,High,0.0,Low,255.68,46.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU043,Product 043,Kitchen,Cushion,35.17,559,211,12,142,393,422.04,770,15.89422803525732,21.89365936878021,-136.95999999999998,Medium,0.0,Low,564.04,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU044,Product 044,Lighting,Cookware,28.2,223,39,5,55,93,141.0,262,7.907801418439717,9.290780141843971,-82.0,Low,27.0,Low,196.0,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU045,Product 045,Storage,Lamp,28.08,307,142,4,88,142,112.32,449,10.933048433048434,15.990028490028491,-194.68,Low,106.68,Low,200.32,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU046,Product 046,Furniture,Shelf,27.98,119,182,4,46,96,111.92,301,4.253037884203002,10.757684060042887,-7.079999999999998,Medium,0.0,Low,157.92000000000002,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-04,SKU047,Product 047,Home Decor,Cabinet,26.92,201,129,9,44,99,242.28000000000003,330,7.466567607726597,12.25854383358098,41.28000000000003,High,0.0,Low,286.28000000000003,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-04,SKU048,Product 048,Kitchen,Rug,26.49,106,50,3,22,31,79.47,156,4.001510003775009,5.889014722536807,-26.53,Low,4.530000000000001,Low,101.47,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-04,SKU049,Product 049,Lighting,Organizer,32.79,780,599,5,206,344,163.95,1379,23.787740164684354,42.05550472705093,-616.05,Low,410.04999999999995,Medium,369.95,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-04,SKU050,Product 050,Storage,Sofa,32.65,328,525,14,69,316,457.09999999999997,853,10.04594180704441,26.125574272588057,129.09999999999997,High,0.0,Low,526.0999999999999,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-12-05,SKU001,Product 001,Furniture,Chair,28.51,771,147,4,159,289,114.04,918,27.04314275692739,32.199228340933004,-656.96,Low,497.96000000000004,High,273.04,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-12-05,SKU002,Product 002,Home Decor,Table,28.54,526,29,3,94,149,85.62,555,18.430273300630695,19.446391030133146,-440.38,Low,346.38,Medium,179.62,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-12-05,SKU003,Product 003,Kitchen,Cushion,28.43,349,12,3,88,123,85.28999999999999,361,12.275765036932818,12.697854379176926,-263.71000000000004,Low,175.71000000000004,Low,173.29,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-12-05,SKU004,Product 004,Lighting,Cookware,27.76,259,254,6,98,196,166.56,513,9.329971181556196,18.479827089337174,-92.44,Medium,0.0,Low,264.56,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-12-05,SKU005,Product 005,Storage,Lamp,27.89,471,291,6,129,245,167.34,762,16.887773395482252,27.32162065256364,-303.65999999999997,Low,174.65999999999997,Low,296.34000000000003,0.0,Sufficient Stock,No Action,Low,100,Healthy
